fotmob_player_id,sportsapi_player_id,player_name,team_name,competition_name,season_name,tournament_id,season_id,heatmap_key,activity_filter,in_box_ratio,out_box_final_ratio,mid_third_ratio,final_third_ratio,sample_points,generated_at
846005,869856,Dominik Szoboszlai,,Premier League,2025/2026,17,76986,846005:17:76986,cluster-v1,4,38,58,42,1760,2026-08-08T01:01:58.662306+00:00
886016,861970,Kiernan Dewsbury-Hall,,Premier League,2025/2026,17,76986,886016:17:76986,cluster-v1,7,42,51,49,1161,2026-08-08T01:02:00.867664+00:00
1137668,987650,Moisés Caicedo,,Premier League,2025/2026,17,76986,1137668:17:76986,cluster-v1,1,22,77,23,1474,2026-08-08T01:02:03.011102+00:00
1137705,974505,Enzo Fernández,,Premier League,2025/2026,17,76986,1137705:17:76986,cluster-v1,6,31,63,37,1757,2026-08-08T01:02:05.048900+00:00
881735,889861,Anton Stach,,Premier League,2025/2026,17,76986,881735:17:76986,cluster-v1,3,36,61,39,1085,2026-08-08T01:02:07.161189+00:00
780432,847097,Ethan Ampadu,,Premier League,2025/2026,17,76986,780432:17:76986,cluster-v1,1,20,79,21,1409,2026-08-08T01:02:09.349036+00:00
604785,352770,Alex Iwobi,,Premier League,2025/2026,17,76986,604785:17:76986,cluster-v1,4,33,63,37,1203,2026-08-08T01:02:18.119042+00:00
1233655,1104986,Alex Scott,,Premier League,2025/2026,17,76986,1233655:17:76986,cluster-v1,2,26,72,28,1341,2026-08-08T01:02:20.299929+00:00
1296650,1109771,Adam Wharton,,Premier League,2025/2026,17,76986,1296650:17:76986,cluster-v1,1,27,72,28,1124,2026-08-08T01:02:22.301178+00:00
906937,914902,Anthony Gordon,,Premier League,2025/2026,17,76986,906937:17:76986,cluster-v1,10,50,40,60,700,2026-08-08T01:02:24.242264+00:00
956683,904897,Ryan Gravenberch,,Premier League,2025/2026,17,76986,956683:17:76986,cluster-v1,1,29,70,30,1490,2026-08-08T01:02:26.413444+00:00
1031325,966837,Martín Zubimendi,,Premier League,2025/2026,17,76986,1031325:17:76986,cluster-v1,3,23,74,26,1531,2026-08-08T01:02:28.577218+00:00
1096353,982780,Cole Palmer,,Premier League,2025/2026,17,76986,1096353:17:76986,cluster-v1,7,46,47,53,918,2026-08-08T01:02:30.505573+00:00
1185748,923973,Amadou Onana,,Premier League,2025/2026,17,76986,1185748:17:76986,cluster-v1,3,19,78,22,687,2026-08-08T01:02:32.514639+00:00
941213,917005,Crysencio Summerville,,Premier League,2025/2026,17,76986,941213:17:76986,cluster-v1,12,39,49,51,897,2026-08-08T01:02:34.653472+00:00
524434,364612,João Palhinha,,Premier League,2025/2026,17,76986,524434:17:76986,cluster-v1,3,15,82,18,914,2026-08-08T01:02:36.758931+00:00
1302005,1016907,Igor Thiago,,Premier League,2025/2026,17,76986,1302005:17:76986,cluster-v1,16,33,51,49,1101,2026-08-08T01:02:38.732701+00:00
933576,934354,Antoine Semenyo,,Premier League,2025/2026,17,76986,933576:17:76986,cluster-v1,13,48,39,61,1398,2026-08-08T01:02:40.840030+00:00
540088,555386,Ollie Watkins,,Premier League,2025/2026,17,76986,540088:17:76986,cluster-v1,24,38,38,62,729,2026-08-08T01:02:42.931313+00:00
789502,865912,Morgan Gibbs-White,,Premier League,2025/2026,17,76986,789502:17:76986,cluster-v1,9,39,52,48,1444,2026-08-08T01:02:44.947394+00:00
612150,372344,Dominic Calvert-Lewin,,Premier League,2025/2026,17,76986,612150:17:76986,cluster-v1,15,39,46,54,834,2026-08-08T01:02:46.955531+00:00
664500,804508,Viktor Gyökeres,,Premier League,2025/2026,17,76986,664500:17:76986,cluster-v1,25,42,33,67,553,2026-08-08T01:02:48.927244+00:00
113836,33902,Danny Welbeck,,Premier League,2025/2026,17,76986,113836:17:76986,cluster-v1,17,36,47,53,638,2026-08-08T01:02:50.995887+00:00
706297,848276,Jean-Philippe Mateta,,Premier League,2025/2026,17,76986,706297:17:76986,cluster-v1,14,38,48,52,556,2026-08-08T01:02:55.218596+00:00
1197030,1048422,Hugo Ekitiké,,Premier League,2025/2026,17,76986,1197030:17:76986,cluster-v1,22,46,32,68,570,2026-08-08T01:02:57.334319+00:00
654908,840217,Richarlison,,Premier League,2025/2026,17,76986,654908:17:76986,cluster-v1,23,32,45,55,564,2026-08-08T01:02:59.393212+00:00
923312,927083,Bryan Mbeumo,,Premier League,2025/2026,17,76986,923312:17:76986,cluster-v1,14,47,39,61,1014,2026-08-08T01:03:01.556224+00:00
873559,875137,Zian Flemming,,Premier League,2025/2026,17,76986,873559:17:76986,cluster-v1,16,35,49,51,458,2026-08-08T01:03:05.650506+00:00
883080,948261,Morgan Rogers,,Premier League,2025/2026,17,76986,883080:17:76986,cluster-v1,13,43,44,56,1471,2026-08-08T01:03:07.874277+00:00
523825,552884,Jarrod Bowen,,Premier League,2025/2026,17,76986,523825:17:76986,cluster-v1,13,43,44,56,1093,2026-08-08T01:03:09.873628+00:00
1585393,192442,Raúl Jiménez,,Premier League,2025/2026,17,76986,1585393:17:76986,cluster-v1,13,26,61,39,815,2026-08-08T01:03:11.984782+00:00
771294,845286,Ismaïla Sarr,,Premier League,2025/2026,17,76986,771294:17:76986,cluster-v1,14,39,47,53,680,2026-08-08T01:03:13.986885+00:00
1083796,1006387,Kevin Schade,,Premier League,2025/2026,17,76986,1083796:17:76986,cluster-v1,17,34,49,51,816,2026-08-08T01:03:18.165865+00:00
1106563,980623,Nick Woltemade,,Premier League,2025/2026,17,76986,1106563:17:76986,cluster-v1,13,38,49,51,548,2026-08-08T01:03:20.166806+00:00
1171140,1020680,Jaidon Anthony,,Premier League,2025/2026,17,76986,1171140:17:76986,cluster-v1,8,40,52,48,1042,2026-08-08T01:03:22.257977+00:00
915797,865523,Noah Okafor,,Premier League,2025/2026,17,76986,915797:17:76986,cluster-v1,11,44,45,55,554,2026-08-08T01:03:24.286228+00:00
815006,859765,Phil Foden,,Premier League,2025/2026,17,76986,815006:17:76986,cluster-v1,7,40,53,47,1188,2026-08-08T01:03:30.436445+00:00
806552,862967,Cody Gakpo,,Premier League,2025/2026,17,76986,806552:17:76986,cluster-v1,17,45,38,62,1006,2026-08-08T01:03:32.614535+00:00
789630,895576,Marcus Tavernier,,Premier League,2025/2026,17,76986,789630:17:76986,cluster-v1,9,43,48,52,1341,2026-08-08T01:03:39.576037+00:00
760359,855647,Harvey Barnes,,Premier League,2025/2026,17,76986,760359:17:76986,cluster-v1,16,50,34,66,724,2026-08-08T01:03:43.454617+00:00
940446,910048,Brian Brobbey,,Premier League,2025/2026,17,76986,940446:17:76986,cluster-v1,19,40,41,59,434,2026-08-08T01:03:47.651304+00:00
965764,914309,Iliman Ndiaye,,Premier League,2025/2026,17,76986,965764:17:76986,cluster-v1,7,50,43,57,1220,2026-08-08T01:03:51.979235+00:00
1098096,998490,Evanilson,,Premier League,2025/2026,17,76986,1098096:17:76986,cluster-v1,20,38,42,58,718,2026-08-08T01:03:54.000873+00:00
861197,803185,Lukas Nmecha,,Premier League,2025/2026,17,76986,861197:17:76986,cluster-v1,15,38,47,53,264,2026-08-08T01:03:55.924181+00:00
1152455,1019322,Florian Wirtz,,Premier League,2025/2026,17,76986,1152455:17:76986,cluster-v1,10,43,47,53,1467,2026-08-08T01:03:58.348877+00:00
823658,877013,Valentín Castellanos,,Premier League,2025/2026,17,76986,823658:17:76986,cluster-v1,24,36,40,60,304,2026-08-08T01:04:04.185540+00:00
534670,547410,Martin Ødegaard,,Premier League,2025/2026,17,76986,534670:17:76986,cluster-v1,3,40,57,43,707,2026-08-08T01:04:08.721299+00:00
1049999,984014,Enzo Le Fée,,Premier League,2025/2026,17,76986,1049999:17:76986,cluster-v1,4,38,58,42,1235,2026-08-08T01:04:12.974108+00:00
1173787,997183,Xavi Simons,,Premier League,2025/2026,17,76986,1173787:17:76986,cluster-v1,5,43,52,48,910,2026-08-08T01:04:15.177786+00:00
891743,905163,Mohammed Kudus,,Premier League,2025/2026,17,76986,891743:17:76986,cluster-v1,8,47,45,55,638,2026-08-08T01:04:17.102367+00:00
1215652,1090963,Omari Hutchinson,,Premier League,2025/2026,17,76986,1215652:17:76986,cluster-v1,10,56,34,66,668,2026-08-08T01:04:19.069299+00:00
952322,973431,Brenden Aaronson,,Premier League,2025/2026,17,76986,952322:17:76986,cluster-v1,9,44,47,53,1019,2026-08-08T01:04:21.316156+00:00
888912,907072,Mikkel Damsgaard,,Premier League,2025/2026,17,76986,888912:17:76986,cluster-v1,6,38,56,44,1098,2026-08-08T01:04:23.435153+00:00
688273,814873,Vitaly Janelt,,Premier League,2025/2026,17,76986,688273:17:76986,cluster-v1,1,21,78,22,641,2026-08-08T01:04:25.495719+00:00
1526560,1397168,Patrick Dorgu,,Premier League,2025/2026,17,76986,1526560:17:76986,cluster-v1,11,44,45,55,586,2026-08-08T01:04:27.381075+00:00
1296763,1400650,Lewis Miley,,Premier League,2025/2026,17,76986,1296763:17:76986,cluster-v1,0,27,73,27,689,2026-08-08T01:04:29.344562+00:00
356406,250223,John McGinn,,Premier League,2025/2026,17,76986,356406:17:76986,cluster-v1,5,39,56,44,870,2026-08-08T01:04:31.430936+00:00
1400227,1400106,Yankuba Minteh,,Premier League,2025/2026,17,76986,1400227:17:76986,cluster-v1,17,49,34,66,1007,2026-08-08T01:04:37.720753+00:00
1070052,971037,Amad Diallo,,Premier League,2025/2026,17,76986,1070052:17:76986,cluster-v1,11,44,45,55,918,2026-08-08T01:04:39.975554+00:00
488139,331209,Bernardo Silva,,Premier League,2025/2026,17,76986,488139:17:76986,cluster-v1,5,34,61,39,1742,2026-08-08T01:04:42.100219+00:00
167008,48480,Pascal Groß,,Premier League,2025/2026,17,76986,167008:17:76986,cluster-v1,3,35,62,38,965,2026-08-08T01:04:46.622676+00:00
1609213,1899647,Mateus Mané,,Premier League,2025/2026,17,76986,1609213:17:76986,cluster-v1,4,46,50,50,679,2026-08-08T01:04:48.623750+00:00
1203665,1135873,Alejandro Garnacho,,Premier League,2025/2026,17,76986,1203665:17:76986,cluster-v1,19,52,29,71,529,2026-08-08T01:04:50.605005+00:00
1561249,1416535,Charalampos Kostoulas,,Premier League,2025/2026,17,76986,1561249:17:76986,cluster-v1,22,53,25,75,96,2026-08-08T01:04:54.709154+00:00
784510,845386,Federico Chiesa,,Premier League,2025/2026,17,76986,784510:17:76986,cluster-v1,14,64,22,78,55,2026-08-08T01:04:56.514078+00:00
856685,885864,Frank Onyeka,,Premier League,2025/2026,17,76986,856685:17:76986,cluster-v1,0,0,100,0,3,2026-08-08T01:04:58.204838+00:00
1324871,1154861,Ben Gannon-Doak,,Premier League,2025/2026,17,76986,1324871:17:76986,cluster-v1,0,86,14,86,7,2026-08-08T01:05:01.595271+00:00
963964,955245,Harvey Elliott,,Premier League,2025/2026,17,76986,963964:17:76986,cluster-v1,0,65,35,65,31,2026-08-08T01:05:03.108509+00:00
1573122,1526628,Fer López,,Premier League,2025/2026,17,76986,1573122:17:76986,cluster-v1,7,17,76,24,41,2026-08-08T01:05:06.522804+00:00
1580704,1884145,Christantus Uche,,Premier League,2025/2026,17,76986,1580704:17:76986,cluster-v1,0,33,67,33,27,2026-08-08T01:05:08.189626+00:00
863359,845464,Andy Irving,,Premier League,2025/2026,17,76986,863359:17:76986,cluster-v1,0,38,62,38,16,2026-08-08T01:05:11.298503+00:00
464486,336655,Enes Ünal,,Premier League,2025/2026,17,76986,464486:17:76986,cluster-v1,50,44,6,94,34,2026-08-08T01:05:13.336960+00:00
748382,826139,Reiss Nelson,,Premier League,2025/2026,17,76986,748382:17:76986,cluster-v1,0,62,38,62,13,2026-08-08T01:05:16.472597+00:00
622091,357584,Borna Sosa,,Premier League,2025/2026,17,76986,622091:17:76986,cluster-v1,0,0,100,0,9,2026-08-08T01:05:18.102510+00:00
493165,356398,James Maddison,,Premier League,2025/2026,17,76986,493165:17:76986,cluster-v1,0,100,0,100,3,2026-08-08T01:05:19.596352+00:00
1532672,1503757,Jonah Kusi-Asare,,Premier League,2025/2026,17,76986,1532672:17:76986,cluster-v1,100,0,0,100,3,2026-08-08T01:05:21.231042+00:00
586768,609752,Guido Rodríguez,,Premier League,2025/2026,17,76986,586768:17:76986,cluster-v1,0,21,79,21,14,2026-08-08T01:05:24.429337+00:00
1336566,1117025,Facundo Buonanotte,,Premier League,2025/2026,17,76986,1336566:17:76986,cluster-v1,0,100,0,100,3,2026-08-08T01:05:26.072656+00:00
1458757,1016893,Luís Guilherme,,Premier League,2025/2026,17,76986,1458757:17:76986,cluster-v1,0,0,100,0,1,2026-08-08T01:05:29.847579+00:00
820024,866191,Sean Longstaff,,Premier League,2025/2026,17,76986,820024:17:76986,cluster-v1,1,23,76,24,408,2026-08-08T01:05:33.443290+00:00
675088,827606,Rodri,,Premier League,2025/2026,17,76986,675088:17:76986,cluster-v1,1,23,76,24,1211,2026-08-08T01:05:35.517591+00:00
574645,592010,Mikel Merino,,Premier League,2025/2026,17,76986,574645:17:76986,cluster-v1,6,32,62,38,378,2026-08-08T01:05:37.456356+00:00
38807,791,James Milner,,Premier League,2025/2026,17,76986,38807:17:76986,cluster-v1,0,16,84,16,327,2026-08-08T01:05:41.005585+00:00
1107648,1003334,James McAtee,,Premier League,2025/2026,17,76986,1107648:17:76986,cluster-v1,0,38,62,38,45,2026-08-08T01:05:42.786606+00:00
1107286,998951,Wilfried Gnonto,,Premier League,2025/2026,17,76986,1107286:17:76986,cluster-v1,5,55,40,60,185,2026-08-08T01:05:44.815483+00:00
1035614,846425,Manuel Ugarte,,Premier League,2025/2026,17,76986,1035614:17:76986,cluster-v1,0,21,79,21,443,2026-08-08T01:05:46.755724+00:00
1021929,975937,Jacob Ramsey,,Premier League,2025/2026,17,76986,1021929:17:76986,cluster-v1,4,30,66,34,616,2026-08-08T01:05:54.171405+00:00
1529203,1523623,Mohamadou Kanté,,Premier League,2025/2026,17,76986,1529203:17:76986,cluster-v1,0,100,0,100,3,2026-08-08T01:05:55.931182+00:00
182962,82566,Tom Cairney,,Premier League,2025/2026,17,76986,182962:17:76986,cluster-v1,1,27,72,28,492,2026-08-08T01:05:59.522555+00:00
1386775,1391251,Lucas Bergvall,,Premier League,2025/2026,17,76986,1386775:17:76986,cluster-v1,8,41,51,49,256,2026-08-08T01:06:01.503600+00:00
540963,793167,Sander Berge,,Premier League,2025/2026,17,76986,540963:17:76986,cluster-v1,2,17,81,19,1222,2026-08-08T01:06:04.923592+00:00
775614,846252,Ryan Yates,,Premier League,2025/2026,17,76986,775614:17:76986,cluster-v1,3,21,76,24,150,2026-08-08T01:06:06.774744+00:00
1276312,1126692,Antoni Milambo,,Premier League,2025/2026,17,76986,1276312:17:76986,cluster-v1,0,0,100,0,3,2026-08-08T01:06:08.228775+00:00
1385894,1170560,Soungoutou Magassa,,Premier League,2025/2026,17,76986,1385894:17:76986,cluster-v1,0,18,82,18,288,2026-08-08T01:06:10.135407+00:00
868344,893549,Tijjani Reijnders,,Premier League,2025/2026,17,76986,868344:17:76986,cluster-v1,7,43,50,50,790,2026-08-08T01:06:12.190679+00:00
786580,894733,Marshall Munetsi,,Premier League,2025/2026,17,76986,786580:17:76986,cluster-v1,12,32,56,44,152,2026-08-08T01:06:13.874919+00:00
1050166,979232,Anthony Elanga,,Premier League,2025/2026,17,76986,1050166:17:76986,cluster-v1,8,53,39,61,507,2026-08-08T01:06:17.557828+00:00
1423616,1155321,Stefanos Tzimas,,Premier League,2025/2026,17,76986,1423616:17:76986,cluster-v1,0,0,100,0,6,2026-08-08T01:06:19.304765+00:00
1424875,1403061,Tyrique George,,Premier League,2025/2026,17,76986,1424875:17:76986,cluster-v1,8,60,32,68,84,2026-08-08T01:06:24.860638+00:00
1412137,1414933,Marc Guiu,,Premier League,2025/2026,17,76986,1412137:17:76986,cluster-v1,0,83,17,83,6,2026-08-08T01:06:26.609050+00:00
666857,805123,Yoane Wissa,,Premier League,2025/2026,17,76986,666857:17:76986,cluster-v1,37,24,39,61,62,2026-08-08T01:06:30.497387+00:00
1113692,1140599,Jamie Gittens,,Premier League,2025/2026,17,76986,1113692:17:76986,cluster-v1,17,57,26,74,128,2026-08-08T01:06:32.277242+00:00
1021586,922573,Gabriel Martinelli,,Premier League,2025/2026,17,76986,1021586:17:76986,cluster-v1,14,55,31,69,314,2026-08-08T01:06:34.238954+00:00
521148,372336,Jacob Murphy,,Premier League,2025/2026,17,76986,521148:17:76986,cluster-v1,8,55,37,63,641,2026-08-08T01:06:36.339709+00:00
690107,823941,Alexander Isak,,Premier League,2025/2026,17,76986,690107:17:76986,cluster-v1,28,42,30,70,54,2026-08-08T01:06:40.120896+00:00
862608,936849,Kaoru Mitoma,,Premier League,2025/2026,17,76986,862608:17:76986,cluster-v1,12,50,38,62,673,2026-08-08T01:06:44.151544+00:00
1287010,1116571,Nilson Angulo,,Premier League,2025/2026,17,76986,1287010:17:76986,cluster-v1,11,49,40,60,67,2026-08-08T01:06:45.925275+00:00
1368654,1142675,Chemsdine Talbi,,Premier League,2025/2026,17,76986,1368654:17:76986,cluster-v1,5,53,42,58,419,2026-08-08T01:06:47.775819+00:00
1210384,1064082,Merlin Röhl,,Premier League,2025/2026,17,76986,1210384:17:76986,cluster-v1,6,35,59,41,99,2026-08-08T01:06:49.484113+00:00
1174337,1046795,Savinho,,Premier League,2025/2026,17,76986,1174337:17:76986,cluster-v1,14,61,25,75,391,2026-08-08T01:06:51.362677+00:00
1288111,1048888,Mathys Tel,,Premier League,2025/2026,17,76986,1288111:17:76986,cluster-v1,9,49,42,58,515,2026-08-08T01:06:53.294448+00:00
1210943,1096210,Jackson Tchatchoua,,Premier League,2025/2026,17,76986,1210943:17:76986,cluster-v1,3,44,53,47,498,2026-08-08T01:06:55.363703+00:00
1077975,996985,Armando Broja,,Premier League,2025/2026,17,76986,1077975:17:76986,cluster-v1,13,40,47,53,208,2026-08-08T01:06:59.085108+00:00
562724,548188,Lewis Cook,,Premier League,2025/2026,17,76986,562724:17:76986,cluster-v1,0,22,78,22,391,2026-08-08T01:07:00.909194+00:00
1120224,988275,Tyrick Mitchell,,Premier League,2025/2026,17,76986,1120224:17:76986,cluster-v1,6,39,55,45,903,2026-08-08T01:07:03.052509+00:00
766435,839981,Lucas Paquetá,,Premier League,2025/2026,17,76986,766435:17:76986,cluster-v1,1,33,66,34,862,2026-08-08T01:07:05.038092+00:00
1285866,1128532,Habib Diarra,,Premier League,2025/2026,17,76986,1285866:17:76986,cluster-v1,7,41,52,48,471,2026-08-08T01:07:06.861492+00:00
519835,361352,Adam Armstrong,,Premier League,2025/2026,17,76986,519835:17:76986,cluster-v1,15,45,40,60,112,2026-08-08T01:07:08.690054+00:00
620026,786186,Hwang Hee-chan,,Premier League,2025/2026,17,76986,620026:17:76986,cluster-v1,4,40,56,44,386,2026-08-08T01:07:10.843681+00:00
1336751,1084311,Justin Devenny,,Premier League,2025/2026,17,76986,1336751:17:76986,cluster-v1,5,39,56,44,234,2026-08-08T01:07:12.636972+00:00
821100,876599,Jørgen Strand Larsen,,Premier League,2025/2026,17,76986,821100:17:76986,cluster-v1,14,32,54,46,741,2026-08-08T01:07:14.749620+00:00
1072864,987734,Tolu Arokodare,,Premier League,2025/2026,17,76986,1072864:17:76986,cluster-v1,19,39,42,58,468,2026-08-08T01:07:16.876055+00:00
610184,783126,Emiliano Buendía,,Premier League,2025/2026,17,76986,610184:17:76986,cluster-v1,8,36,56,44,760,2026-08-08T01:07:18.873753+00:00
655575,809276,Jacob Bruun Larsen,,Premier League,2025/2026,17,76986,655575:17:76986,cluster-v1,7,60,33,67,259,2026-08-08T01:07:20.766198+00:00
1174672,1015267,João Gomes,,Premier League,2025/2026,17,76986,1174672:17:76986,cluster-v1,2,23,75,25,1404,2026-08-08T01:07:23.399402+00:00
839204,873554,Omar Marmoush,,Premier League,2025/2026,17,76986,839204:17:76986,cluster-v1,20,42,38,62,175,2026-08-08T01:07:25.322485+00:00
887703,877980,Wilson Isidor,,Premier League,2025/2026,17,76986,887703:17:76986,cluster-v1,27,42,31,69,184,2026-08-08T01:07:30.273713+00:00
215384,98435,Ross Barkley,,Premier League,2025/2026,17,76986,215384:17:76986,cluster-v1,2,28,70,30,317,2026-08-08T01:07:32.213740+00:00
1597668,1881902,Rio Ngumoha,,Premier League,2025/2026,17,76986,1597668:17:76986,cluster-v1,20,69,11,89,220,2026-08-08T01:07:33.998349+00:00
1251334,1142315,Jack Hinshelwood,,Premier League,2025/2026,17,76986,1251334:17:76986,cluster-v1,7,25,68,32,541,2026-08-08T01:07:37.763544+00:00
823825,871706,Randal Kolo Muani,,Premier League,2025/2026,17,76986,823825:17:76986,cluster-v1,13,43,44,56,519,2026-08-08T01:07:39.890748+00:00
279490,161717,James Ward-Prowse,,Premier League,2025/2026,17,76986,279490:17:76986,cluster-v1,0,12,88,12,456,2026-08-08T01:07:41.777775+00:00
156008,42694,Jordan Henderson,,Premier League,2025/2026,17,76986,156008:17:76986,cluster-v1,0,18,82,18,891,2026-08-08T01:07:43.791949+00:00
956925,946695,Georginio Rutter,,Premier League,2025/2026,17,76986,956925:17:76986,cluster-v1,12,42,46,54,733,2026-08-08T01:07:45.787529+00:00
1280132,954056,Nico González,,Premier League,2025/2026,17,76986,1280132:17:76986,cluster-v1,1,24,75,25,1061,2026-08-08T01:07:47.845513+00:00
846383,867442,Callum Hudson Odoi,,Premier League,2025/2026,17,76986,846383:17:76986,cluster-v1,8,61,31,69,670,2026-08-08T01:07:49.940712+00:00
1580774,1597265,Estêvão,,Premier League,2025/2026,17,76986,1580774:17:76986,cluster-v1,19,45,36,64,325,2026-08-08T01:07:51.800966+00:00
1113790,1065216,Oscar Bobb,,Premier League,2025/2026,17,76986,1113790:17:76986,cluster-v1,11,53,36,64,389,2026-08-08T01:07:53.627953+00:00
1084981,966547,Noni Madueke,,Premier League,2025/2026,17,76986,1084981:17:76986,cluster-v1,19,51,30,70,512,2026-08-08T01:07:55.530967+00:00
1341387,1142679,Wilson Odobert,,Premier League,2025/2026,17,76986,1341387:17:76986,cluster-v1,5,61,34,66,285,2026-08-08T01:07:57.606028+00:00
750032,836694,Mason Mount,,Premier League,2025/2026,17,76986,750032:17:76986,cluster-v1,4,35,61,39,379,2026-08-08T01:07:59.534930+00:00
621515,794338,Daichi Kamada,,Premier League,2025/2026,17,76986,621515:17:76986,cluster-v1,3,25,72,28,807,2026-08-08T01:08:01.646789+00:00
1635773,1917626,Max Dowman,,Premier League,2025/2026,17,76986,1635773:17:76986,cluster-v1,21,59,20,80,39,2026-08-08T01:08:03.201851+00:00
1079557,991478,Amine Adli,,Premier League,2025/2026,17,76986,1079557:17:76986,cluster-v1,5,45,50,50,402,2026-08-08T01:08:05.079111+00:00
1203512,1085950,Tim Iroegbunam,,Premier League,2025/2026,17,76986,1203512:17:76986,cluster-v1,1,23,76,24,533,2026-08-08T01:08:07.173212+00:00
466672,355796,Jefferson Lerma,,Premier League,2025/2026,17,76986,466672:17:76986,cluster-v1,5,17,78,22,723,2026-08-08T01:08:09.388810+00:00
1526704,1550775,Jesse Derry,,Premier League,2025/2026,17,76986,1526704:17:76986,cluster-v1,0,100,0,100,3,2026-08-08T01:08:10.912901+00:00
643717,359664,Taiwo Awoniyi,,Premier League,2025/2026,17,76986,643717:17:76986,cluster-v1,17,39,44,56,72,2026-08-08T01:08:12.791440+00:00
620618,791190,Rodrigo Bentancur,,Premier League,2025/2026,17,76986,620618:17:76986,cluster-v1,2,16,82,18,798,2026-08-08T01:08:16.981116+00:00
729769,800419,Tyler Adams,,Premier League,2025/2026,17,76986,729769:17:76986,cluster-v1,0,19,81,19,841,2026-08-08T01:08:25.278531+00:00
535936,560128,Joelinton,,Premier League,2025/2026,17,76986,535936:17:76986,cluster-v1,4,30,66,34,884,2026-08-08T01:08:32.237164+00:00
1359649,1171539,Noah Sadiki,,Premier League,2025/2026,17,76986,1359649:17:76986,cluster-v1,1,30,69,31,1041,2026-08-08T01:08:34.358417+00:00
1113785,1009386,Hannibal Mejbri,,Premier League,2025/2026,17,76986,1113785:17:76986,cluster-v1,1,38,61,39,582,2026-08-08T01:08:36.396489+00:00
295067,193554,Will Hughes,,Premier League,2025/2026,17,76986,295067:17:76986,cluster-v1,2,27,71,29,618,2026-08-08T01:08:40.513286+00:00
1157236,1031258,Yehor Yarmoliuk,,Premier League,2025/2026,17,76986,1157236:17:76986,cluster-v1,0,24,76,24,1184,2026-08-08T01:08:42.741987+00:00
1200631,1048916,Lesley Ugochukwu,,Premier League,2025/2026,17,76986,1200631:17:76986,cluster-v1,3,22,75,25,775,2026-08-08T01:08:44.918595+00:00
